name,status,siteid,geometry,plantstart,plantend,practice,targetsys,distr,numtrees,calcarea,indicators,establishmenttreespecies,reportingperiods,poly_id,project_id
Nkoma 2 2024B,approved,59816e84-9bae-49c2-a493-1a91ec6e2781,"{'type': 'Polygon', 'coordinates': [[[30.483815462613563, -1.461927608172516], [30.48402093611736, -1.46206510462082], [30.484004106204566, -1.462307915278018], [30.483919622992232, -1.462604905591888], [30.483864171694222, -1.463104204695242], [30.483873718897087, -1.46382814635183], [30.483815368184764, -1.464197532989715], [30.483813065920287, -1.464811131428519], [30.48382641006083, -1.464999678792083], [30.48374982919131, -1.465488574538028], [30.483744120294944, -1.466000960575798], [30.48391466323119, -1.466444466638791], [30.483968609064107, -1.466832471041641], [30.48399888653944, -1.467280158952121], [30.48369666486923, -1.467353655147008], [30.48357318525433, -1.467104920655515], [30.482239794630857, -1.467237921392893], [30.482085017709437, -1.466990009781057], [30.48193311771928, -1.466346139262896], [30.482205216597492, -1.466185183099697], [30.48215033636899, -1.465977903757221], [30.481859442559255, -1.465988261249208], [30.481737779574928, -1.465197145631691], [30.481677083430725, -1.464797742321878], [30.48166388318174, -1.464102068155853], [30.48177209860353, -1.462844522756484], [30.48155170174971, -1.461844803095119], [30.481439055368185, -1.461524366556205], [30.4811614409478, -1.461533772565531], [30.481173860585272, -1.461774011161651], [30.48124675153639, -1.462165936608642], [30.48120717956772, -1.462662362378069], [30.48125738871755, -1.46274012855406], [30.481431773557574, -1.46275833173155], [30.48144071102007, -1.464301630415889], [30.481439577874255, -1.46492828880946], [30.481142315065824, -1.46505720392679], [30.481140177377313, -1.465163007366868], [30.481394232258083, -1.465282310530142], [30.481365705762755, -1.465588861536673], [30.481371098097725, -1.465606311082354], [30.481464622194608, -1.466485839050165], [30.481683380483673, -1.467553613108691], [30.48184323947396, -1.468186666581346], [30.481846808883176, -1.46834062152243], [30.480217479253326, -1.468429849557879], [30.47975172486224, -1.468441821332931], [30.47896911593199, -1.468430039314796], [30.47830307532672, -1.468424653275065], [30.478003010230793, -1.468455388505333], [30.47786161702004, -1.468625095072014], [30.47780247130703, -1.468729868788387], [30.47669228522085, -1.468769668285518], [30.4767025914515, -1.468929836642587], [30.47718203622202, -1.468949349233014], [30.4772731735182, -1.468942315635331], [30.47726281692553, -1.469031638998899], [30.47734670208871, -1.469074353198778], [30.477339412184165, -1.469270447672955], [30.477596743295123, -1.469261501217261], [30.477536909600758, -1.469024922861877], [30.477797901851716, -1.468967413914982], [30.47789478941303, -1.468950145133022], [30.478202319781303, -1.469029316050069], [30.479061975429886, -1.468974215487606], [30.479213930278718, -1.46904832502014], [30.47961622850619, -1.468992580543102], [30.47991437175091, -1.468982520726684], [30.480098539416133, -1.46898809382543], [30.480125794270066, -1.469139255472214], [30.48019278117198, -1.469097535023195], [30.480537717941388, -1.4689404513407], [30.48053938438511, -1.468704765112761], [30.480834380002705, -1.468668563803135], [30.480772415814386, -1.468920908173345], [30.481092456651595, -1.468944006360744], [30.48132142584319, -1.468916060827496], [30.481682379538256, -1.468816289140364], [30.48166740132956, -1.469058658230438], [30.481821841005228, -1.469131708361601], [30.481721328276706, -1.46954408978786], [30.481437140711535, -1.469557926756863], [30.481465601556295, -1.469644334518364], [30.481650429323906, -1.469852059924563], [30.481697837085562, -1.47009464665058], [30.481699677098447, -1.470277643398504], [30.48185873569213, -1.47028412930905], [30.481795060093987, -1.470449932818099], [30.481641527834313, -1.470479687787304], [30.481599140987612, -1.471631056527997], [30.481693229858706, -1.472860819171444], [30.4816820153128, -1.4731153210152], [30.48128077558738, -1.473097682611922], [30.479559835617977, -1.472978240953012], [30.47852027419134, -1.473090522209759], [30.477129364728455, -1.473083503900511], [30.476104866046796, -1.473146563463104], [30.475524088366058, -1.473032772244608], [30.473976400090862, -1.472894899879691], [30.473463700189654, -1.472778599552669], [30.47373326208043, -1.472511831855513], [30.473797049194502, -1.472245637026504], [30.473922803194853, -1.471878839536771], [30.47419057813272, -1.471864685107107], [30.47448937788255, -1.471438816548073], [30.474595981719233, -1.471293567044427], [30.474905101189506, -1.470881058813745], [30.4750403115612, -1.4706620271308], [30.47522172550231, -1.470336030083672], [30.475447565952436, -1.46998472071823], [30.475700495781325, -1.469587934435594], [30.475885610432613, -1.469308311829082], [30.476210899713294, -1.468845500019768], [30.476220699625628, -1.468851399572372], [30.476229299842373, -1.468845500019768], [30.476240499999108, -1.468842499881418], [30.476260300372587, -1.468852000319487], [30.476265899551663, -1.468844900171973], [30.476272700224968, -1.468860900010498], [30.476289100261795, -1.468836999627797], [30.476295700386288, -1.468789699784793], [30.47632569997114, -1.468863499950487], [30.47684440014899, -1.467858899668443], [30.47690769983052, -1.467775099940866], [30.476911700015023, -1.467763100286788], [30.476968199922567, -1.467672099687604], [30.47697089968733, -1.467660100033527], [30.476990799885584, -1.467626000439509], [30.476999699576538, -1.467562000186092], [30.476996999811718, -1.467517900130929], [30.476993399825574, -1.467507299821989], [30.47699580011613, -1.467493999748228], [30.47700729974713, -1.467483000140305], [30.477023900332767, -1.467478599757499], [30.477022799562576, -1.467465600057324], [30.476973800000906, -1.467452399808337], [30.477878800366398, -1.465487900046526], [30.47788660018648, -1.465455699820666], [30.47789459965611, -1.465447800175809], [30.477908799951194, -1.465445999733049], [30.477920199757477, -1.465438000263475], [30.4779371996421, -1.465433500055951], [30.477951499761957, -1.465396400323584], [30.477962100070897, -1.465389099627203], [30.4779965000385, -1.465378199843997], [30.478005799927757, -1.465372699590375], [30.47801559984009, -1.465377599996202], [30.478028200241283, -1.465391999940778], [30.478082899706123, -1.465416799645539], [30.47834010041538, -1.463736199665846], [30.478330500152538, -1.463508199943419], [30.478348099884954, -1.46349370017407], [30.478416399797084, -1.463578400123026], [30.47846480041028, -1.46361420033503], [30.47852119959373, -1.462174199579579], [30.47852619982433, -1.462161400428215], [30.478525900350064, -1.462150399920972], [30.478522800386997, -1.462139799612032], [30.478529500336208, -1.462082100008843], [30.47852409990736, -1.46206579979679], [30.478536399934967, -1.462062099985872], [30.478535800087172, -1.462025399552488], [30.478494399796773, -1.461313900016421], [30.47852440028089, -1.461317900200868], [30.478534899865792, -1.461321799661278], [30.47879253494756, -1.460230796114274], [30.478897905813767, -1.459654171502791], [30.478936855451593, -1.459199119044058], [30.47861608346551, -1.457830358983813], [30.478336524710926, -1.456774237441039], [30.479235898917636, -1.456486805121926], [30.47973541835495, -1.456322393763401], [30.480176846084646, -1.456246527854944], [30.480772866374707, -1.456105950329288], [30.48186410014813, -1.455842799705408], [30.48220259957037, -1.455742099917927], [30.48229050020649, -1.455734700296148], [30.482312000298634, -1.455718200434546], [30.482322099685177, -1.455670399669145], [30.482338700270873, -1.455651799890632], [30.482357300049387, -1.455650399646174], [30.48237153811607, -1.455653438455386], [30.482693499905167, -1.45579099965488], [30.482711200361678, -1.455813599617898], [30.48275190008019, -1.455930599617432], [30.48277719980797, -1.4561566999717], [30.48281679965561, -1.456338600446031], [30.483445000386496, -1.45853610016087], [30.483740299974897, -1.459517300083292], [30.48376850001631, -1.459680800428544], [30.48382649999303, -1.45993351262149], [30.48373532942196, -1.459960496779445], [30.483696180134643, -1.460217631838191], [30.48373643918535, -1.460715438966304], [30.4837971146452, -1.461709972237372], [30.483815462613563, -1.461927608172516]], [[30.48081033303049, -1.46963315594536], [30.480701856805297, -1.469803097235115], [30.480690718701737, -1.46989434424853], [30.480859902762347, -1.469918231141435], [30.481030402531076, -1.469873311803838], [30.481077482939554, -1.469546702318382], [30.48081033303049, -1.46963315594536]], [[30.480744997283864, -1.47045836216364], [30.48074999121917, -1.470687271999964], [30.48096305410172, -1.470698730262143], [30.480982431793848, -1.470470036263123], [30.480744997283864, -1.47045836216364]], [[30.481344550110975, -1.471545200950231], [30.480715031873274, -1.471552130226598], [30.48071242923527, -1.471450312581794], [30.480829258363656, -1.471371815257044], [30.48088384181591, -1.470942909687494], [30.480632817650473, -1.470898203489241], [30.480468388305553, -1.471104729199851], [30.480488405415656, -1.471410040940611], [30.480662067200683, -1.471591815509839], [30.480679429512122, -1.471754869791368], [30.480543675050626, -1.47177615674417], [30.480566337966195, -1.471848039555312], [30.48066743795198, -1.472057519538851], [30.480647606102195, -1.472435849035151], [30.480724862362536, -1.472773088507154], [30.480797849541148, -1.473027527398415], [30.48127484725643, -1.473046060627155], [30.48118248418433, -1.47288662701618], [30.480992553663498, -1.472882905621532], [30.48098048835891, -1.472637975262273], [30.481049228039467, -1.472465790164051], [30.481054912654145, -1.472370642790906], [30.480943131420418, -1.472323232331235], [30.480955509689068, -1.472221931796639], [30.481092302867523, -1.47222048298886], [30.48100772702503, -1.471986206897895], [30.480912387196952, -1.471856436525286], [30.481363613040344, -1.471855125313709], [30.481344550110975, -1.471545200950231]], [[30.478836239301074, -1.469609061309086], [30.47887659008262, -1.469694170449543], [30.478682388681364, -1.4705480650411], [30.478956521826092, -1.470510754867405], [30.47889426625744, -1.470929398273086], [30.47886191404615, -1.47156380792336], [30.47903784572003, -1.472189793624011], [30.47879435427609, -1.472271635527534], [30.47892757894465, -1.472620764936323], [30.479148117891384, -1.472553967791328], [30.47921947459912, -1.472280745659816], [30.479120442154738, -1.470803850217465], [30.479187535176663, -1.470097232201454], [30.479229374336228, -1.469535710804337], [30.478836239301074, -1.469609061309086]], [[30.477504712072857, -1.472594270009495], [30.477504595161008, -1.472569153743393], [30.477433119742727, -1.472338894924007], [30.4771336814743, -1.471812871566726], [30.476906349948138, -1.471920165183406], [30.476980383937644, -1.472361224191104], [30.47723154210206, -1.47239803164382], [30.477339723349587, -1.47304787725767], [30.47757970384032, -1.473030816219136], [30.477504712072857, -1.472594270009495]], [[30.47727842196167, -1.470640850794609], [30.477145309708305, -1.470648843968945], [30.476961874990593, -1.471116577767816], [30.477092496121827, -1.471310746793506], [30.47726836844049, -1.471303598981876], [30.477300963468736, -1.470930274212719], [30.47727842196167, -1.470640850794609]], [[30.477092209238094, -1.469744965957375], [30.47702123294357, -1.470042112753276], [30.47706718560221, -1.4702763915422], [30.477238170105522, -1.470322580722495], [30.4773010830786, -1.469896627627236], [30.477313157376386, -1.469737881997617], [30.477092209238094, -1.469744965957375]], [[30.482952432708657, -1.456878915829236], [30.482792840817012, -1.456926491764136], [30.48284376133057, -1.457121838002365], [30.483016413176983, -1.457098431347504], [30.482952432708657, -1.456878915829236]], [[30.481701261703904, -1.456094032513533], [30.481658586174888, -1.45638527975683], [30.481999274546922, -1.456348735805477], [30.48202209664248, -1.456090354286346], [30.481881588364672, -1.456053398445533], [30.481701261703904, -1.456094032513533]]]}",2024-04-12,2024-04-12,tree-planting,agroforest,full,,109.05182392742,"[{'indicatorSlug': 'restorationByStrategy', 'yearOfAnalysis': 2024, 'value': {'tree-planting': 109.05182392741644}}, {'indicatorSlug': 'restorationByLandUse', 'yearOfAnalysis': 2024, 'value': {'agroforest': 109.05182392741644}}]",[],"[{'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-30T17:05:17.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 30000}, {'name': 'Maesopsis eminii', 'amount': 7500}, {'name': 'Markhamia lutea', 'amount': 23500}, {'name': 'Mangifera indica', 'amount': 9600}]}, {'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2023-01-30T20:27:17.000Z', 'treeSpecies': []}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-21T05:45:22.000Z', 'treeSpecies': [{'name': 'Markhamia lutea', 'amount': 8701}, {'name': 'Maesopsis eminii', 'amount': 6950}, {'name': 'Gliricidia sepium', 'amount': 14445}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-03-06T16:35:54.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 7326}, {'name': 'Markhamia lutea', 'amount': 18230}, {'name': 'Maesopsis eminii', 'amount': 18038}, {'name': 'Pterygota mildbraedii', 'amount': 5268}, {'name': 'Mangifera indica', 'amount': 6443}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-30T12:28:09.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 10350}, {'name': 'Markhamia lutea', 'amount': 3000}, {'name': 'Maesopsis eminii', 'amount': 3000}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-02-13T09:03:17.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 35142}, {'name': 'Maesopsis eminii', 'amount': 17626}, {'name': 'Markhamia lutea', 'amount': 17115}, {'name': 'Mangifera indica', 'amount': 5657}, {'name': 'Pterygota mildbraedii', 'amount': 15127}]}]",df3febb2-e506-4d6b-bf9c-325a8a885874,f81c1422-025c-45b1-a2e1-d354177523ca
Nkondo 1 Village 22A (new),approved,3c4f5af3-299a-4049-b0a6-57ac11662447,"{'type': 'Polygon', 'coordinates': [[[30.61055615627824, -1.939683806025957], [30.60925144331865, -1.939611474132497], [30.60895481185274, -1.938702665992317], [30.60933463436374, -1.937787152105942], [30.60995523689341, -1.936758600064173], [30.6106071273341, -1.935829019079271], [30.61096536219292, -1.935352212530226], [30.61138200169378, -1.93498201494707], [30.61156692294683, -1.934751748448927], [30.61131387342044, -1.936379660600483], [30.61164394400598, -1.937185361732587], [30.61207758063312, -1.937941993875202], [30.61238191236801, -1.938401049903899], [30.61187074061569, -1.938677706334186], [30.61141813035788, -1.938577437901293], [30.61116343432235, -1.938401044928862], [30.61081268891622, -1.939074969548216], [30.61124093354969, -1.939197890666972], [30.6116309223067, -1.939563187935433], [30.6116031782276, -1.940042334581712], [30.61128864694588, -1.940372476882699], [30.6109770610138, -1.940675242616702], [30.61061250312617, -1.940721499380553], [30.61048890348341, -1.940442661794903], [30.61066057712291, -1.939994814052376], [30.61055615627824, -1.939683806025957]]]}",2022-04-11,,tree-planting,agroforest,Null,,11.235562085205,"[{'indicatorSlug': 'restorationByStrategy', 'yearOfAnalysis': 2024, 'value': {'tree-planting': 11.235562085205002}}, {'indicatorSlug': 'restorationByLandUse', 'yearOfAnalysis': 2024, 'value': {'agroforest': 11.235562085205002}}]",[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-07T10:12:20.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-30T17:20:50.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 13000}, {'name': 'Gliricidia sepium', 'amount': 15000}, {'name': 'Maesopsis eminii', 'amount': 8000}, {'name': 'Mangifera indica', 'amount': 8400}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-21T04:59:33.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 9091}, {'name': 'Markhamia lutea', 'amount': 7297}, {'name': 'Maesopsis eminii', 'amount': 4231}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-03-06T16:35:54.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 31400}, {'name': 'Markhamia lutea', 'amount': 10400}, {'name': 'Maesopsis eminii', 'amount': 11552}, {'name': 'Pterygota mildbraedii', 'amount': 390}, {'name': 'Mangifera indica', 'amount': 4747}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-30T12:27:45.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 3870}, {'name': 'Markhamia lutea', 'amount': 7000}, {'name': 'Maesopsis eminii', 'amount': 3500}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-02-13T12:01:23.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 0}, {'name': 'Gliricidia sepium', 'amount': 24000}, {'name': 'Maesopsis eminii', 'amount': 6490}, {'name': 'Mangifera indica', 'amount': 1395}, {'name': 'Markhamia lutea', 'amount': 6550}, {'name': 'Pterygota mildbraedii', 'amount': 4220}]}]",729db629-99bb-4974-b8e2-4b67a65ac3f2,f81c1422-025c-45b1-a2e1-d354177523ca
Seka Village 22A (new),approved,3c4f5af3-299a-4049-b0a6-57ac11662447,"{'type': 'Polygon', 'coordinates': [[[30.60018657575587, -1.95129738846853], [30.60080138831124, -1.950638232874228], [30.60164889518513, -1.949888223683642], [30.60273242073954, -1.949547955145479], [30.60348648204685, -1.949843288980025], [30.60501503914435, -1.950112015522166], [30.60735933616795, -1.950200772197685], [30.60871074548932, -1.950222871285576], [30.6101566387858, -1.950178553224506], [30.61127813868566, -1.950048122152922], [30.61088721930436, -1.95088454021653], [30.61045304526987, -1.951911812870161], [30.61056424754746, -1.953083439082714], [30.61123995969745, -1.954464099346435], [30.61116384030261, -1.955493819571331], [30.6108831147229, -1.955311367156696], [30.60967219047331, -1.954438755323555], [30.60837122861975, -1.953831411510792], [30.60732730288549, -1.953371002858834], [30.60606983876594, -1.952899632384813], [30.60542965825235, -1.952574616541269], [30.60469578761816, -1.952725078322679], [30.603129719357, -1.953202229553826], [30.60093144850224, -1.953164425020409], [30.59997057782835, -1.952840567814045], [30.59998607311416, -1.95215510441297], [30.60018657575587, -1.95129738846853]]]}",2022-04-11,,tree-planting,agroforest,Null,,43.791714623903,"[{'indicatorSlug': 'restorationByStrategy', 'yearOfAnalysis': 2024, 'value': {'tree-planting': 43.791714623902706}}, {'indicatorSlug': 'restorationByLandUse', 'yearOfAnalysis': 2024, 'value': {'agroforest': 43.791714623902706}}]",[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-07T10:12:20.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-30T17:20:50.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 13000}, {'name': 'Gliricidia sepium', 'amount': 15000}, {'name': 'Maesopsis eminii', 'amount': 8000}, {'name': 'Mangifera indica', 'amount': 8400}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-21T04:59:33.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 9091}, {'name': 'Markhamia lutea', 'amount': 7297}, {'name': 'Maesopsis eminii', 'amount': 4231}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-03-06T16:35:54.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 31400}, {'name': 'Markhamia lutea', 'amount': 10400}, {'name': 'Maesopsis eminii', 'amount': 11552}, {'name': 'Pterygota mildbraedii', 'amount': 390}, {'name': 'Mangifera indica', 'amount': 4747}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-30T12:27:45.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 3870}, {'name': 'Markhamia lutea', 'amount': 7000}, {'name': 'Maesopsis eminii', 'amount': 3500}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-02-13T12:01:23.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 0}, {'name': 'Gliricidia sepium', 'amount': 24000}, {'name': 'Maesopsis eminii', 'amount': 6490}, {'name': 'Mangifera indica', 'amount': 1395}, {'name': 'Markhamia lutea', 'amount': 6550}, {'name': 'Pterygota mildbraedii', 'amount': 4220}]}]",d81199c0-ad08-4440-b271-78bac24717ba,f81c1422-025c-45b1-a2e1-d354177523ca
Gasabo Village 22A (new),approved,3c4f5af3-299a-4049-b0a6-57ac11662447,"{'type': 'Polygon', 'coordinates': [[[30.61394347305935, -1.93955249491222], [30.61645536251865, -1.936014645678995], [30.61834923141288, -1.933220306320777], [30.61941019518696, -1.93294409693226], [30.620819744148775, -1.934102436762885], [30.623096994885202, -1.936015316563498], [30.62281556502944, -1.936892119829736], [30.621391576191286, -1.938814521824838], [30.62032420014009, -1.940894598977252], [30.619541017310212, -1.940980150363316], [30.618009651852105, -1.94100863790095], [30.617106444933654, -1.94092322926366], [30.616201938828056, -1.940923236508524], [30.615108530116913, -1.940607552673896], [30.61394347305935, -1.93955249491222]]]}",2022-07-11,,tree-planting,agroforest,Null,,54.700154255261,"[{'indicatorSlug': 'restorationByStrategy', 'yearOfAnalysis': 2024, 'value': {'tree-planting': 54.70015425526118}}, {'indicatorSlug': 'restorationByLandUse', 'yearOfAnalysis': 2024, 'value': {'agroforest': 54.70015425526118}}]",[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-07T10:12:20.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-30T17:20:50.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 13000}, {'name': 'Gliricidia sepium', 'amount': 15000}, {'name': 'Maesopsis eminii', 'amount': 8000}, {'name': 'Mangifera indica', 'amount': 8400}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-21T04:59:33.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 9091}, {'name': 'Markhamia lutea', 'amount': 7297}, {'name': 'Maesopsis eminii', 'amount': 4231}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-03-06T16:35:54.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 31400}, {'name': 'Markhamia lutea', 'amount': 10400}, {'name': 'Maesopsis eminii', 'amount': 11552}, {'name': 'Pterygota mildbraedii', 'amount': 390}, {'name': 'Mangifera indica', 'amount': 4747}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-30T12:27:45.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 3870}, {'name': 'Markhamia lutea', 'amount': 7000}, {'name': 'Maesopsis eminii', 'amount': 3500}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-02-13T12:01:23.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 0}, {'name': 'Gliricidia sepium', 'amount': 24000}, {'name': 'Maesopsis eminii', 'amount': 6490}, {'name': 'Mangifera indica', 'amount': 1395}, {'name': 'Markhamia lutea', 'amount': 6550}, {'name': 'Pterygota mildbraedii', 'amount': 4220}]}]",cd974393-b849-4fc6-831f-45dec0b849b0,f81c1422-025c-45b1-a2e1-d354177523ca
Burigade Village 22A (new),approved,3c4f5af3-299a-4049-b0a6-57ac11662447,"{'type': 'Polygon', 'coordinates': [[[30.60319113963891, -1.949703984726057], [30.603064060206407, -1.949063016428056], [30.60345501604229, -1.948284717793172], [30.603758490882058, -1.94717532967411], [30.604709718826314, -1.946096718510944], [30.60576883811774, -1.945438932935872], [30.60638178081507, -1.944493106461152], [30.607572429630864, -1.945162416691858], [30.609354554205368, -1.945603995042006], [30.610464178316192, -1.945493841257417], [30.612198421683388, -1.945713624427924], [30.612500736265133, -1.945973110045372], [30.612281250399235, -1.946883545098842], [30.6117008168045, -1.948593155159472], [30.611356787802777, -1.949893169333563], [30.610042051154153, -1.950133276065856], [30.608456076808864, -1.950133355917501], [30.606033709170333, -1.950082954023742], [30.604799608111136, -1.950032444637316], [30.60319113963891, -1.949703984726057]]]}",2022-04-11,,tree-planting,agroforest,Null,,47.181002492687,"[{'indicatorSlug': 'restorationByStrategy', 'yearOfAnalysis': 2024, 'value': {'tree-planting': 47.1810024926865}}, {'indicatorSlug': 'restorationByLandUse', 'yearOfAnalysis': 2024, 'value': {'agroforest': 47.1810024926865}}]",[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-07T10:12:20.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-30T17:20:50.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 13000}, {'name': 'Gliricidia sepium', 'amount': 15000}, {'name': 'Maesopsis eminii', 'amount': 8000}, {'name': 'Mangifera indica', 'amount': 8400}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-21T04:59:33.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 9091}, {'name': 'Markhamia lutea', 'amount': 7297}, {'name': 'Maesopsis eminii', 'amount': 4231}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-03-06T16:35:54.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 31400}, {'name': 'Markhamia lutea', 'amount': 10400}, {'name': 'Maesopsis eminii', 'amount': 11552}, {'name': 'Pterygota mildbraedii', 'amount': 390}, {'name': 'Mangifera indica', 'amount': 4747}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-30T12:27:45.000Z', 'treeSpecies': [{'name': 'Gliricidia sepium', 'amount': 3870}, {'name': 'Markhamia lutea', 'amount': 7000}, {'name': 'Maesopsis eminii', 'amount': 3500}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-02-13T12:01:23.000Z', 'treeSpecies': [{'name': 'Markhamia', 'amount': 0}, {'name': 'Gliricidia sepium', 'amount': 24000}, {'name': 'Maesopsis eminii', 'amount': 6490}, {'name': 'Mangifera indica', 'amount': 1395}, {'name': 'Markhamia lutea', 'amount': 6550}, {'name': 'Pterygota mildbraedii', 'amount': 4220}]}]",81deb295-8125-43e8-ac0e-01dd78c7fbc8,f81c1422-025c-45b1-a2e1-d354177523ca
